celula,algoritmo,seed,git_sha,sha256_binario,total_kwh,total_gco2,total_migrations,total_mig_bytes,mean_active_hosts,final_sla_violations,total_unplaced_vms,algo_wall_total_us
az-anticorr-alta,bfd,68,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.6549339739007,53179.95203262725,0,0.0,413.78333333333336,0,585,15215
az-anticorr-alta,bfd,69,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,145.3575771179899,53371.58168578453,0,0.0,416.2625,0,479,16605
az-anticorr-alta,bfd,70,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,145.83538684216518,53501.7079613763,0,0.0,417.03333333333336,0,607,15245
az-anticorr-alta,bfd,71,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.34129784458312,53171.5852438794,0,0.0,413.2625,0,550,16740
az-anticorr-alta,cnemesis,52,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.3131995341879,48575.63805653782,460,5729869.829422951,396.19166666666666,17013,337,212129
az-anticorr-alta,cnemesis,53,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,145.02104872065956,48887.60152038493,460,5642096.299103737,397.81666666666666,12300,369,222734
az-anticorr-alta,cnemesis,54,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.39726667111296,48651.02100408661,460,5646536.1509161,396.5,12819,340,215561
az-anticorr-alta,cnemesis,55,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.57610957227286,48730.74248489656,460,5643724.504787445,396.57916666666665,7605,416,221089
az-anticorr-alta,cnemesis,56,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.76536743930708,48817.46782736619,460,5833045.461699486,397.9166666666667,14264,326,223035
az-anticorr-alta,cnemesis,57,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.22361845821302,48729.76809079698,460,5594320.908938408,397.60833333333335,10007,416,221164
az-anticorr-alta,cnemesis,58,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,143.81218535218756,48290.77658629995,460,5588315.524085999,395.7416666666667,11187,292,219471
az-anticorr-alta,cnemesis,59,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.4889267019041,48601.72173674661,460,5613990.201271057,397.125,13837,374,213483
az-anticorr-alta,cnemesis,60,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.6930221209214,48824.498442541,460,5525164.870616913,397.34166666666664,13664,365,217261
az-anticorr-alta,cnemesis,61,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.7735454323569,48768.835005163586,460,6159807.0725317,395.6625,14719,422,218026
az-anticorr-alta,cnemesis,62,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.40773006343758,48736.38114022054,460,5630258.310368538,397.0083333333333,9450,391,221524
az-anticorr-alta,cnemesis,63,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.01961638829803,48463.96161988206,460,5578055.890377998,396.1958333333333,8679,342,209104
az-anticorr-alta,cnemesis,64,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.8016563158285,48796.82044730504,460,5805789.070420265,397.4875,16071,375,216538
az-anticorr-alta,cnemesis,65,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.34087531343204,48763.116981935615,460,5620277.856678009,396.4458333333333,12607,327,231590
az-anticorr-alta,cnemesis,66,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,143.95496616086734,48455.93053716543,460,5949892.607833862,395.275,12131,456,236622
az-anticorr-alta,cnemesis,67,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.47173513618952,48676.3503190038,460,5663350.884930611,396.26666666666665,10827,477,224340
az-anticorr-alta,cnemesis,68,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.4599950272673,48727.592309860855,460,5679819.806903839,396.18333333333334,11719,470,205826
az-anticorr-alta,cnemesis,69,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.60996715491416,48777.36584160948,460,5625020.091643333,397.2,11914,371,226072
az-anticorr-alta,cnemesis,70,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.674091031986,48686.981932291994,460,5765455.72844696,396.79583333333335,10252,407,225714
az-anticorr-alta,cnemesis,71,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.64245696199728,48778.78329676469,460,5836919.451496124,396.25416666666666,11549,447,223601
az-anticorr-alta,ffd,52,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.49528480413224,52794.140619524056,0,0.0,397.8541666666667,0,479,9478
