celula	algoritmo	seed	migracao	cenario	inicio	fim	parede_s	cpu_usuario_s	cpu_sistema_s	pico_memoria_kb	codigo_saida	tentativas	trabalhador_pid	sha256_binario
az-em2021-alta	wsnb	43	none	configs/scenarios/em2021/geo9_azure_em2021_alta.yaml	2026-08-07T09:28:35-03:00	2026-08-07T09:28:57-03:00	22.43	21.97	0.33	110984	0	1	143188	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-alta	wsnb	44	none	configs/scenarios/em2021/geo9_azure_em2021_alta.yaml	2026-08-07T09:28:39-03:00	2026-08-07T09:29:01-03:00	21.74	21.23	0.35	110392	0	1	143285	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-alta	wsnb	45	none	configs/scenarios/em2021/geo9_azure_em2021_alta.yaml	2026-08-07T09:28:39-03:00	2026-08-07T09:29:03-03:00	23.73	22.96	0.51	110088	0	1	143298	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-alta	wsnb	46	none	configs/scenarios/em2021/geo9_azure_em2021_alta.yaml	2026-08-07T09:28:57-03:00	2026-08-07T09:29:21-03:00	23.28	22.72	0.34	110896	0	1	143659	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-alta	wsnb	47	none	configs/scenarios/em2021/geo9_azure_em2021_alta.yaml	2026-08-07T09:28:58-03:00	2026-08-07T09:29:17-03:00	19.18	18.41	0.47	109784	0	1	143672	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-alta	wsnb	48	none	configs/scenarios/em2021/geo9_azure_em2021_alta.yaml	2026-08-07T09:29:01-03:00	2026-08-07T09:29:18-03:00	17.15	16.61	0.36	111180	0	1	143745	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-alta	wsnb	49	none	configs/scenarios/em2021/geo9_azure_em2021_alta.yaml	2026-08-07T09:29:03-03:00	2026-08-07T09:29:26-03:00	23.15	22.68	0.34	110392	0	1	143808	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-alta	wsnb	50	none	configs/scenarios/em2021/geo9_azure_em2021_alta.yaml	2026-08-07T09:29:17-03:00	2026-08-07T09:29:41-03:00	24.08	23.64	0.34	109932	0	1	144105	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-alta	wsnb	51	none	configs/scenarios/em2021/geo9_azure_em2021_alta.yaml	2026-08-07T09:29:18-03:00	2026-08-07T09:29:38-03:00	20.26	19.72	0.33	110876	0	1	144128	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	best_fit	42	none	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:21:58-03:00	2026-08-07T10:22:00-03:00	1.54	1.43	0.10	43720	0	1	210606	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	best_fit	43	none	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:22:00-03:00	2026-08-07T10:22:01-03:00	1.62	1.50	0.09	43868	0	1	210651	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	best_fit	44	none	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:22:01-03:00	2026-08-07T10:22:03-03:00	1.62	1.48	0.13	43768	0	1	210696	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	best_fit	45	none	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:22:03-03:00	2026-08-07T10:22:04-03:00	1.15	1.03	0.10	43860	0	1	210752	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	best_fit	46	none	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:22:04-03:00	2026-08-07T10:22:06-03:00	1.64	1.50	0.10	43652	0	1	210784	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	best_fit	47	none	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:22:06-03:00	2026-08-07T10:22:08-03:00	1.71	1.58	0.09	43656	0	1	210830	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	best_fit	48	none	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:22:08-03:00	2026-08-07T10:22:09-03:00	1.25	1.11	0.11	43704	0	1	210894	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	best_fit	49	none	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:22:09-03:00	2026-08-07T10:22:10-03:00	1.11	1.01	0.09	43700	0	1	210917	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	best_fit	50	none	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:22:10-03:00	2026-08-07T10:22:11-03:00	1.17	1.03	0.10	43684	0	1	210947	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	best_fit	51	none	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:22:11-03:00	2026-08-07T10:22:13-03:00	1.52	1.40	0.12	43484	0	1	210974	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	bfd	42	none	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:22:42-03:00	2026-08-07T10:22:43-03:00	1.15	1.06	0.09	43480	0	1	211992	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	bfd	43	none	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:22:43-03:00	2026-08-07T10:22:44-03:00	1.38	1.24	0.10	43476	0	1	212016	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	bfd	44	none	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:22:43-03:00	2026-08-07T10:22:44-03:00	1.10	1.00	0.08	43396	0	1	212046	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	bfd	45	none	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:22:44-03:00	2026-08-07T10:22:45-03:00	0.99	0.91	0.07	43500	0	1	212091	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	bfd	46	none	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:22:44-03:00	2026-08-07T10:22:46-03:00	1.25	1.13	0.10	58180	0	1	212104	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	bfd	47	none	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:22:45-03:00	2026-08-07T10:22:47-03:00	1.56	1.45	0.10	58148	0	1	212117	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	bfd	48	none	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:22:46-03:00	2026-08-07T10:22:47-03:00	1.54	1.41	0.11	43568	0	1	212140	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	bfd	49	none	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:22:47-03:00	2026-08-07T10:22:48-03:00	1.32	1.20	0.11	43620	0	1	212172	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	bfd	50	none	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:22:47-03:00	2026-08-07T10:22:49-03:00	1.45	1.31	0.12	57856	0	1	212185	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	bfd	51	none	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:22:48-03:00	2026-08-07T10:22:49-03:00	1.39	1.27	0.11	57816	0	1	212237	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	cnemesis	42	cnemesis	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:23:23-03:00	2026-08-07T10:23:24-03:00	1.71	1.59	0.09	46964	0	1	213410	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	cnemesis	43	cnemesis	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:23:24-03:00	2026-08-07T10:23:25-03:00	1.68	1.53	0.11	46584	0	1	213463	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	cnemesis	44	cnemesis	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:23:24-03:00	2026-08-07T10:23:26-03:00	1.77	1.63	0.13	46736	0	1	213476	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	cnemesis	45	cnemesis	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:23:25-03:00	2026-08-07T10:23:27-03:00	1.60	1.45	0.13	46876	0	1	213520	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	cnemesis	46	cnemesis	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:23:26-03:00	2026-08-07T10:23:28-03:00	1.63	1.50	0.12	47204	0	1	213533	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	cnemesis	47	cnemesis	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:23:27-03:00	2026-08-07T10:23:29-03:00	1.85	1.72	0.12	47084	0	1	213567	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	cnemesis	48	cnemesis	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:23:28-03:00	2026-08-07T10:23:29-03:00	1.53	1.36	0.13	46948	0	1	213590	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	cnemesis	49	cnemesis	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:23:29-03:00	2026-08-07T10:23:30-03:00	1.52	1.39	0.13	47252	0	1	213643	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	cnemesis	50	cnemesis	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:23:29-03:00	2026-08-07T10:23:31-03:00	1.59	1.45	0.13	46992	0	1	213666	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	cnemesis	51	cnemesis	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:23:30-03:00	2026-08-07T10:23:32-03:00	1.87	1.76	0.10	47360	0	1	213679	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	ffd	42	none	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:22:36-03:00	2026-08-07T10:22:38-03:00	1.28	1.17	0.10	57656	0	1	211759	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	ffd	43	none	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:22:36-03:00	2026-08-07T10:22:38-03:00	1.30	1.16	0.12	57368	0	1	211772	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	ffd	44	none	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:22:38-03:00	2026-08-07T10:22:39-03:00	1.20	1.09	0.10	57092	0	1	211796	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	ffd	45	none	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:22:38-03:00	2026-08-07T10:22:39-03:00	1.05	0.94	0.10	57532	0	1	211819	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	ffd	46	none	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:22:39-03:00	2026-08-07T10:22:40-03:00	1.11	1.02	0.09	58048	0	1	211864	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	ffd	47	none	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:22:39-03:00	2026-08-07T10:22:40-03:00	1.33	1.18	0.13	58032	0	1	211877	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	ffd	48	none	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:22:40-03:00	2026-08-07T10:22:41-03:00	0.96	0.86	0.09	57100	0	1	211911	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	ffd	49	none	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:22:40-03:00	2026-08-07T10:22:41-03:00	1.37	1.23	0.13	57232	0	1	211934	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	ffd	50	none	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:22:41-03:00	2026-08-07T10:22:42-03:00	0.97	0.88	0.09	57520	0	1	211948	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	ffd	51	none	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:22:41-03:00	2026-08-07T10:22:43-03:00	1.35	1.20	0.12	57896	0	1	211969	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	first_fit	42	none	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:21:44-03:00	2026-08-07T10:21:45-03:00	1.43	1.25	0.13	57848	0	1	210217	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	first_fit	43	none	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:21:45-03:00	2026-08-07T10:21:47-03:00	1.55	1.42	0.11	57588	0	1	210251	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	first_fit	44	none	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:21:47-03:00	2026-08-07T10:21:48-03:00	1.40	1.26	0.12	57620	0	1	210295	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	first_fit	45	none	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:21:48-03:00	2026-08-07T10:21:50-03:00	1.33	1.20	0.12	57904	0	1	210348	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	first_fit	46	none	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:21:50-03:00	2026-08-07T10:21:51-03:00	1.49	1.38	0.11	58380	0	1	210371	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	first_fit	47	none	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:21:51-03:00	2026-08-07T10:21:53-03:00	1.52	1.41	0.10	58316	0	1	210415	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	first_fit	48	none	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:21:53-03:00	2026-08-07T10:21:54-03:00	1.37	1.24	0.10	57384	0	1	210477	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	first_fit	49	none	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:21:54-03:00	2026-08-07T10:21:56-03:00	1.42	1.29	0.12	57792	0	1	210500	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	first_fit	50	none	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:21:56-03:00	2026-08-07T10:21:57-03:00	1.36	1.23	0.12	58032	0	1	210533	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	first_fit	51	none	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:21:57-03:00	2026-08-07T10:21:58-03:00	1.06	0.94	0.10	58260	0	1	210574	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	follow_renewables	42	follow_renewables	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:22:57-03:00	2026-08-07T10:22:58-03:00	1.46	1.32	0.13	66856	0	1	212533	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	follow_renewables	43	follow_renewables	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:22:57-03:00	2026-08-07T10:22:59-03:00	1.49	1.32	0.14	65444	0	1	212546	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	follow_renewables	44	follow_renewables	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:22:58-03:00	2026-08-07T10:22:59-03:00	1.23	1.10	0.12	65328	0	1	212576	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	follow_renewables	45	follow_renewables	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:22:59-03:00	2026-08-07T10:23:00-03:00	1.55	1.37	0.15	66928	0	1	212622	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	follow_renewables	46	follow_renewables	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:22:59-03:00	2026-08-07T10:23:00-03:00	1.17	1.05	0.12	67148	0	1	212635	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	follow_renewables	47	follow_renewables	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:23:00-03:00	2026-08-07T10:23:02-03:00	1.56	1.41	0.15	67092	0	1	212670	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	follow_renewables	48	follow_renewables	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:23:00-03:00	2026-08-07T10:23:02-03:00	1.02	0.90	0.11	66192	0	1	212695	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	follow_renewables	49	follow_renewables	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:23:02-03:00	2026-08-07T10:23:03-03:00	1.08	0.96	0.12	67216	0	1	212708	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	follow_renewables	50	follow_renewables	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:23:02-03:00	2026-08-07T10:23:03-03:00	1.45	1.30	0.14	66072	0	1	212731	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	follow_renewables	51	follow_renewables	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:23:03-03:00	2026-08-07T10:23:04-03:00	1.55	1.40	0.14	66300	0	1	212766	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	followme_s	42	followme_s	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:23:11-03:00	2026-08-07T10:23:14-03:00	2.85	2.68	0.14	51148	0	1	213066	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	followme_s	43	followme_s	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:23:12-03:00	2026-08-07T10:23:14-03:00	1.76	1.61	0.13	50804	0	1	213079	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	followme_s	44	followme_s	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:23:14-03:00	2026-08-07T10:23:16-03:00	1.86	1.70	0.14	51468	0	1	213150	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	followme_s	45	followme_s	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:23:14-03:00	2026-08-07T10:23:18-03:00	3.49	3.32	0.15	51824	0	1	213174	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	followme_s	46	followme_s	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:23:16-03:00	2026-08-07T10:23:18-03:00	1.86	1.71	0.14	51576	0	1	213208	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	followme_s	47	followme_s	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:23:18-03:00	2026-08-07T10:23:20-03:00	2.25	2.10	0.15	51268	0	1	213253	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	followme_s	48	followme_s	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:23:18-03:00	2026-08-07T10:23:20-03:00	2.19	2.02	0.15	50652	0	1	213266	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	followme_s	49	followme_s	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:23:20-03:00	2026-08-07T10:23:23-03:00	2.71	2.54	0.16	50356	0	1	213329	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	followme_s	50	followme_s	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:23:20-03:00	2026-08-07T10:23:22-03:00	1.96	1.78	0.15	50792	0	1	213342	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	followme_s	51	followme_s	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:23:22-03:00	2026-08-07T10:23:24-03:00	1.85	1.69	0.15	50692	0	1	213387	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	lowest_carbon_dc	42	none	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:22:49-03:00	2026-08-07T10:22:50-03:00	1.57	1.46	0.11	58392	0	1	212259	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	lowest_carbon_dc	43	none	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:22:49-03:00	2026-08-07T10:22:51-03:00	1.33	1.21	0.10	58032	0	1	212272	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	lowest_carbon_dc	44	none	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:22:50-03:00	2026-08-07T10:22:52-03:00	1.52	1.40	0.10	57760	0	1	212315	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	lowest_carbon_dc	45	none	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:22:51-03:00	2026-08-07T10:22:52-03:00	1.54	1.40	0.11	58156	0	1	212328	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	lowest_carbon_dc	46	none	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:22:52-03:00	2026-08-07T10:22:53-03:00	1.57	1.44	0.12	58436	0	1	212351	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	lowest_carbon_dc	47	none	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:22:52-03:00	2026-08-07T10:22:54-03:00	1.63	1.49	0.11	58448	0	1	212385	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	lowest_carbon_dc	48	none	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:22:53-03:00	2026-08-07T10:22:55-03:00	1.62	1.49	0.12	57820	0	1	212418	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	lowest_carbon_dc	49	none	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:22:54-03:00	2026-08-07T10:22:56-03:00	1.62	1.46	0.11	58184	0	1	212452	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	lowest_carbon_dc	50	none	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:22:55-03:00	2026-08-07T10:22:57-03:00	1.58	1.45	0.12	58232	0	1	212476	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
az-em2021-folgada	lowest_carbon_dc	51	none	configs/scenarios/em2021/geo9_azure_em2021_folgada.yaml	2026-08-07T10:22:56-03:00	2026-08-07T10:22:57-03:00	1.43	1.26	0.12	58796	0	1	212500	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
