celula,metrica,algoritmo,media,posto_medio,vencedor
geo3-go-realjun-folgada,total_kwh,ffd,35.11888991608125,2.0,False
geo3-go-realjun-folgada,total_kwh,first_fit,36.60691278854776,6.0,False
geo3-go-realjun-folgada,total_kwh,follow_renewables,36.676250684486845,7.0,False
geo3-go-realjun-folgada,total_kwh,followme_s,35.298601694316375,3.0,False
geo3-go-realjun-folgada,total_kwh,lowest_carbon_dc,36.557818244816055,5.0,False
geo3-go-realjun-folgada,total_kwh,round_robin,52.947587250320716,11.0,False
geo3-go-realjun-folgada,total_kwh,worst_fit,34.70680234814348,1.0,True
geo3-go-realjun-folgada,total_kwh,wsnb,36.19873122363308,4.0,False
geo3-go-realjun-folgada,gco2_por_vm,best_fit,5.962081394158566,10.0,False
geo3-go-realjun-folgada,gco2_por_vm,bfd,5.866216732206318,9.0,False
geo3-go-realjun-folgada,gco2_por_vm,cnemesis,5.136194453079375,6.0,False
geo3-go-realjun-folgada,gco2_por_vm,ffd,5.05152857711627,5.0,False
geo3-go-realjun-folgada,gco2_por_vm,first_fit,5.386613147430182,7.0,False
geo3-go-realjun-folgada,gco2_por_vm,follow_renewables,4.994891151941128,3.0,False
geo3-go-realjun-folgada,gco2_por_vm,followme_s,4.7420095091411465,1.0,True
geo3-go-realjun-folgada,gco2_por_vm,lowest_carbon_dc,4.9921301354459855,2.0,False
geo3-go-realjun-folgada,gco2_por_vm,round_robin,8.399046221985026,11.0,False
geo3-go-realjun-folgada,gco2_por_vm,worst_fit,5.546740998450022,8.0,False
geo3-go-realjun-folgada,gco2_por_vm,wsnb,5.011131838279318,4.0,False
go-anticorr-alta,total_gco2,best_fit,53244.65186275859,9.0,False
go-anticorr-alta,total_gco2,bfd,52886.47549058202,6.0,False
go-anticorr-alta,total_gco2,cnemesis,49468.41697669573,3.0,False
go-anticorr-alta,total_gco2,ffd,53529.10303269381,10.0,False
go-anticorr-alta,total_gco2,first_fit,53240.1757999149,8.0,False
go-anticorr-alta,total_gco2,follow_renewables,48403.98367250452,1.0,True
go-anticorr-alta,total_gco2,followme_s,49068.30082207361,2.0,False
go-anticorr-alta,total_gco2,lowest_carbon_dc,49593.397068855105,4.0,False
go-anticorr-alta,total_gco2,round_robin,59104.69239157692,11.0,False
go-anticorr-alta,total_gco2,worst_fit,52957.17960184445,7.0,False
go-anticorr-alta,total_gco2,wsnb,49864.16133655355,5.0,False
go-anticorr-alta,total_kwh,best_fit,144.82389017569636,10.0,False
go-anticorr-alta,total_kwh,bfd,144.32341704524575,4.0,False
go-anticorr-alta,total_kwh,cnemesis,144.48117108260735,5.0,False
go-anticorr-alta,total_kwh,ffd,144.58944199957537,8.0,False
go-anticorr-alta,total_kwh,first_fit,144.22248121590204,3.0,False
go-anticorr-alta,total_kwh,follow_renewables,143.18911445074858,1.0,True
go-anticorr-alta,total_kwh,followme_s,143.88038615818553,2.0,False
go-anticorr-alta,total_kwh,lowest_carbon_dc,144.54481276768442,7.0,False
go-anticorr-alta,total_kwh,round_robin,162.78286499462834,11.0,False
go-anticorr-alta,total_kwh,worst_fit,144.48468521424155,6.0,False
go-anticorr-alta,total_kwh,wsnb,144.73398374693582,9.0,False
go-anticorr-alta,gco2_por_vm,best_fit,6.007391815639155,6.0,False
go-anticorr-alta,gco2_por_vm,bfd,6.3967509863575645,10.0,False
go-anticorr-alta,gco2_por_vm,cnemesis,5.573227090227653,2.0,False
go-anticorr-alta,gco2_por_vm,ffd,6.224523072919159,9.0,False
go-anticorr-alta,gco2_por_vm,first_fit,6.135193774014588,8.0,False
go-anticorr-alta,gco2_por_vm,follow_renewables,5.440584957437656,1.0,True
go-anticorr-alta,gco2_por_vm,followme_s,5.621064506058529,3.0,False
go-anticorr-alta,gco2_por_vm,lowest_carbon_dc,5.688890885623277,4.0,False
go-anticorr-alta,gco2_por_vm,round_robin,6.646800711292856,11.0,False
go-anticorr-alta,gco2_por_vm,worst_fit,6.06926990983309,7.0,False
go-anticorr-alta,gco2_por_vm,wsnb,5.7006180627825636,5.0,False
go-anticorr-folgada,total_gco2,best_fit,10387.594983271469,8.0,False
go-anticorr-folgada,total_gco2,bfd,10472.460964216323,9.0,False
go-anticorr-folgada,total_gco2,cnemesis,4064.6642563337623,2.0,False
go-anticorr-folgada,total_gco2,ffd,5403.808846682578,5.0,False
go-anticorr-folgada,total_gco2,first_fit,7655.6343726744035,7.0,False
go-anticorr-folgada,total_gco2,follow_renewables,4186.034080845277,3.5,False
go-anticorr-folgada,total_gco2,followme_s,3874.6260338538855,1.0,True
go-anticorr-folgada,total_gco2,lowest_carbon_dc,4186.034080845277,3.5,False
go-anticorr-folgada,total_gco2,round_robin,49753.3042345804,11.0,False
go-anticorr-folgada,total_gco2,worst_fit,24225.979685715567,10.0,False
go-anticorr-folgada,total_gco2,wsnb,5907.074916949787,6.0,False
go-anticorr-folgada,total_kwh,best_fit,40.95908066804803,4.0,False
go-anticorr-folgada,total_kwh,bfd,39.876150754149755,2.0,False
go-anticorr-folgada,total_kwh,cnemesis,41.974664921522,6.0,False
go-anticorr-folgada,total_kwh,ffd,36.85878477870257,1.0,True
go-anticorr-folgada,total_kwh,first_fit,39.95146818000945,3.0,False
go-anticorr-folgada,total_kwh,follow_renewables,43.808581530813186,8.5,False
go-anticorr-folgada,total_kwh,followme_s,42.629158132388866,7.0,False
go-anticorr-folgada,total_kwh,lowest_carbon_dc,43.808581530813186,8.5,False
go-anticorr-folgada,total_kwh,round_robin,136.74689296283728,11.0,False
go-anticorr-folgada,total_kwh,worst_fit,67.37688372565422,10.0,False
go-anticorr-folgada,total_kwh,wsnb,41.78031735923701,5.0,False
go-anticorr-folgada,gco2_por_vm,best_fit,5.193797491635734,8.0,False
go-anticorr-folgada,gco2_por_vm,bfd,5.236230482108161,9.0,False
go-anticorr-folgada,gco2_por_vm,cnemesis,2.032332128166881,2.0,False
go-anticorr-folgada,gco2_por_vm,ffd,2.7019044233412894,5.0,False
go-anticorr-folgada,gco2_por_vm,first_fit,3.8278171863372035,7.0,False
go-anticorr-folgada,gco2_por_vm,follow_renewables,2.0930170404226387,3.5,False
go-anticorr-folgada,gco2_por_vm,followme_s,1.9373130169269424,1.0,True
go-anticorr-folgada,gco2_por_vm,lowest_carbon_dc,2.0930170404226387,3.5,False
go-anticorr-folgada,gco2_por_vm,round_robin,24.925808999614578,11.0,False
go-anticorr-folgada,gco2_por_vm,worst_fit,12.26776996597806,10.0,False
go-anticorr-folgada,gco2_por_vm,wsnb,2.953537458474893,6.0,False
go-em2021-alta,total_gco2,best_fit,66713.29079875423,10.0,False
go-em2021-alta,total_gco2,bfd,66535.26072266678,9.0,False
go-em2021-alta,total_gco2,cnemesis,63572.187532289405,3.0,False
go-em2021-alta,total_gco2,ffd,66090.08696891843,7.0,False
go-em2021-alta,total_gco2,first_fit,65903.52365654455,6.0,False
go-em2021-alta,total_gco2,follow_renewables,63004.18113071793,1.0,True
go-em2021-alta,total_gco2,followme_s,63088.84400354681,2.0,False
go-em2021-alta,total_gco2,lowest_carbon_dc,63715.576552982,4.0,False
go-em2021-alta,total_gco2,round_robin,75187.76838250467,11.0,False
go-em2021-alta,total_gco2,worst_fit,66470.57860555725,8.0,False
go-em2021-alta,total_gco2,wsnb,63736.34234686378,5.0,False
go-em2021-alta,total_kwh,best_fit,144.70873896768234,10.0,False
go-em2021-alta,total_kwh,bfd,144.20314491663356,8.0,False
go-em2021-alta,total_kwh,cnemesis,143.43981286811353,3.0,False
go-em2021-alta,total_kwh,ffd,144.54142713528148,9.0,False
go-em2021-alta,total_kwh,first_fit,144.11281195752832,7.0,False
go-em2021-alta,total_kwh,follow_renewables,142.4753584257469,1.0,True
go-em2021-alta,total_kwh,followme_s,142.69953260566732,2.0,False
go-em2021-alta,total_kwh,lowest_carbon_dc,143.58862799633204,4.0,False
go-em2021-alta,total_kwh,round_robin,162.76776872172408,11.0,False
go-em2021-alta,total_kwh,worst_fit,143.95755695567007,6.0,False
go-em2021-alta,total_kwh,wsnb,143.59759789415773,5.0,False
go-em2021-alta,gco2_por_vm,best_fit,7.5251078088286745,6.0,False
go-em2021-alta,gco2_por_vm,bfd,8.051460193858533,10.0,False
go-em2021-alta,gco2_por_vm,cnemesis,7.1641181551632895,1.0,True
go-em2021-alta,gco2_por_vm,ffd,7.700312301908591,9.0,False
go-em2021-alta,gco2_por_vm,first_fit,7.595857826958597,7.0,False
go-em2021-alta,gco2_por_vm,follow_renewables,7.168501076299764,2.0,False
go-em2021-alta,gco2_por_vm,followme_s,7.2349663362046055,3.0,False
go-em2021-alta,gco2_por_vm,lowest_carbon_dc,7.322728748989138,5.0,False
go-em2021-alta,gco2_por_vm,round_robin,8.455283847147843,11.0,False
go-em2021-alta,gco2_por_vm,worst_fit,7.617718053850917,8.0,False
go-em2021-alta,gco2_por_vm,wsnb,7.3174480123486845,4.0,False
go-em2021-folgada,total_gco2,best_fit,19625.85427799187,8.0,False
go-em2021-folgada,total_gco2,bfd,19074.442037197103,6.0,False
go-em2021-folgada,total_gco2,cnemesis,5464.121466442981,3.0,False
go-em2021-folgada,total_gco2,ffd,19389.842760781816,7.0,False
go-em2021-folgada,total_gco2,first_fit,20186.36693924517,9.0,False
go-em2021-folgada,total_gco2,follow_renewables,5173.635682606495,1.0,True
go-em2021-folgada,total_gco2,followme_s,5319.61032575063,2.0,False
go-em2021-folgada,total_gco2,lowest_carbon_dc,5580.890473066696,4.0,False
go-em2021-folgada,total_gco2,round_robin,62559.045144154596,11.0,False
go-em2021-folgada,total_gco2,worst_fit,31035.94336726478,10.0,False
go-em2021-folgada,total_gco2,wsnb,6530.731541758697,5.0,False
go-em2021-folgada,total_kwh,best_fit,40.95371863546452,9.0,False
go-em2021-folgada,total_kwh,bfd,39.96818084836961,8.0,False
go-em2021-folgada,total_kwh,cnemesis,34.72871362428048,3.0,False
go-em2021-folgada,total_kwh,ffd,36.77029564280578,5.0,False
go-em2021-folgada,total_kwh,first_fit,39.892314718053164,7.0,False
go-em2021-folgada,total_kwh,follow_renewables,34.31269844254067,2.0,False
go-em2021-folgada,total_kwh,followme_s,34.09544236705956,1.0,True
go-em2021-folgada,total_kwh,lowest_carbon_dc,35.123419431696824,4.0,False
go-em2021-folgada,total_kwh,round_robin,137.04333558455423,11.0,False
go-em2021-folgada,total_kwh,worst_fit,67.28523683733385,10.0,False
go-em2021-folgada,total_kwh,wsnb,36.939574421451276,6.0,False
go-em2021-folgada,gco2_por_vm,best_fit,9.812927138995933,8.0,False
go-em2021-folgada,gco2_por_vm,bfd,9.53722101859855,6.0,False
go-em2021-folgada,gco2_por_vm,cnemesis,2.7320607332214903,3.0,False
go-em2021-folgada,gco2_por_vm,ffd,9.694921380390909,7.0,False
go-em2021-folgada,gco2_por_vm,first_fit,10.093183469622584,9.0,False
go-em2021-folgada,gco2_por_vm,follow_renewables,2.586817841303248,1.0,True
go-em2021-folgada,gco2_por_vm,followme_s,2.659805162875315,2.0,False
go-em2021-folgada,gco2_por_vm,lowest_carbon_dc,2.7904452365333476,4.0,False
go-em2021-folgada,gco2_por_vm,round_robin,31.346999024180292,11.0,False
go-em2021-folgada,gco2_por_vm,worst_fit,15.715198293079558,10.0,False
go-em2021-folgada,gco2_por_vm,wsnb,3.265365770879348,5.0,False
go-flat-alta,total_gco2,best_fit,68791.34783345669,10.0,False
go-flat-alta,total_gco2,bfd,68553.62309649143,7.0,False
go-flat-alta,total_gco2,cnemesis,68494.18953511515,2.0,False
go-flat-alta,total_gco2,ffd,68679.98494979856,9.0,False
go-flat-alta,total_gco2,first_fit,68505.67857755687,3.0,False
go-flat-alta,total_gco2,follow_renewables,68548.19813475943,5.0,False
go-flat-alta,total_gco2,followme_s,68229.8756643016,1.0,True
go-flat-alta,total_gco2,lowest_carbon_dc,68548.19813475943,5.0,False
go-flat-alta,total_gco2,round_robin,77321.86087244897,11.0,False
go-flat-alta,total_gco2,worst_fit,68630.22547676509,8.0,False
go-flat-alta,total_gco2,wsnb,68548.19813475943,5.0,False
go-flat-alta,total_kwh,best_fit,144.82389017569636,10.0,False
go-flat-alta,total_kwh,bfd,144.32341704524575,7.0,False
go-flat-alta,total_kwh,cnemesis,144.19829375813106,2.0,False
go-flat-alta,total_kwh,ffd,144.58944199957537,9.0,False
go-flat-alta,total_kwh,first_fit,144.22248121590204,3.0,False
go-flat-alta,total_kwh,follow_renewables,144.31199607317123,5.0,False
go-flat-alta,total_kwh,followme_s,143.64184350378827,1.0,True
go-flat-alta,total_kwh,lowest_carbon_dc,144.31199607317123,5.0,False
go-flat-alta,total_kwh,round_robin,162.78286499462834,11.0,False
go-flat-alta,total_kwh,worst_fit,144.48468521424155,8.0,False
go-flat-alta,total_kwh,wsnb,144.31199607317123,5.0,False
go-flat-alta,gco2_por_vm,best_fit,7.761464977783161,1.0,True
go-flat-alta,gco2_por_vm,bfd,8.291815953936876,10.0,False
go-flat-alta,gco2_por_vm,cnemesis,7.855411922948946,3.0,False
go-flat-alta,gco2_por_vm,ffd,7.986299720468256,9.0,False
go-flat-alta,gco2_por_vm,first_fit,7.894312862233091,8.0,False
go-flat-alta,gco2_por_vm,follow_renewables,7.8662967038258635,6.0,False
go-flat-alta,gco2_por_vm,followme_s,7.818715079666668,2.0,False
go-flat-alta,gco2_por_vm,lowest_carbon_dc,7.8662967038258635,6.0,False
go-flat-alta,gco2_por_vm,round_robin,8.695469586120543,11.0,False
go-flat-alta,gco2_por_vm,worst_fit,7.86551545276724,4.0,False
go-flat-alta,gco2_por_vm,wsnb,7.8662967038258635,6.0,False
go-flat-folgada,total_gco2,best_fit,19455.563317323384,9.0,False
go-flat-folgada,total_gco2,bfd,18941.171608221444,4.0,False
go-flat-folgada,total_gco2,cnemesis,18843.162630404877,3.0,False
go-flat-folgada,total_gco2,ffd,17507.922769883888,1.0,True
go-flat-folgada,total_gco2,first_fit,18976.94738550561,5.0,False
go-flat-folgada,total_gco2,follow_renewables,18989.90299547732,7.0,False
go-flat-folgada,total_gco2,followme_s,18439.903441442642,2.0,False
go-flat-folgada,total_gco2,lowest_carbon_dc,18989.90299547732,7.0,False
go-flat-folgada,total_gco2,round_robin,64954.77415735193,11.0,False
go-flat-folgada,total_gco2,worst_fit,32004.019769684888,10.0,False
go-flat-folgada,total_gco2,wsnb,18989.90299547732,7.0,False
go-flat-folgada,total_kwh,best_fit,40.95908066804803,9.0,False
go-flat-folgada,total_kwh,bfd,39.876150754149755,4.0,False
go-flat-folgada,total_kwh,cnemesis,39.669816064008806,3.0,False
go-flat-folgada,total_kwh,ffd,36.85878477870257,1.0,True
go-flat-folgada,total_kwh,first_fit,39.95146818000945,5.0,False
go-flat-folgada,total_kwh,follow_renewables,39.97874314837106,7.0,False
go-flat-folgada,total_kwh,followme_s,38.82084935040436,2.0,False
go-flat-folgada,total_kwh,lowest_carbon_dc,39.97874314837106,7.0,False
go-flat-folgada,total_kwh,round_robin,136.74689296283728,11.0,False
go-flat-folgada,total_kwh,worst_fit,67.37688372565422,10.0,False
go-flat-folgada,total_kwh,wsnb,39.97874314837106,7.0,False
go-flat-folgada,gco2_por_vm,best_fit,9.727781658661689,9.0,False
go-flat-folgada,gco2_por_vm,bfd,9.470585804110723,4.0,False
go-flat-folgada,gco2_por_vm,cnemesis,9.421581315202438,3.0,False
go-flat-folgada,gco2_por_vm,ffd,8.753961384941944,1.0,True
go-flat-folgada,gco2_por_vm,first_fit,9.488473692752807,5.0,False
go-flat-folgada,gco2_por_vm,follow_renewables,9.494951497738661,7.0,False
go-flat-folgada,gco2_por_vm,followme_s,9.219951720721319,2.0,False
go-flat-folgada,gco2_por_vm,lowest_carbon_dc,9.494951497738661,7.0,False
go-flat-folgada,gco2_por_vm,round_robin,32.5415128324654,11.0,False
go-flat-folgada,gco2_por_vm,worst_fit,16.206485047700493,10.0,False
go-flat-folgada,gco2_por_vm,wsnb,9.494951497738661,7.0,False
go-realjan-alta,total_gco2,best_fit,64420.19474526608,9.0,False
go-realjan-alta,total_gco2,bfd,64359.93756079306,8.0,False
go-realjan-alta,total_gco2,cnemesis,60858.381907628354,3.0,False
go-realjan-alta,total_gco2,ffd,63457.341086616034,7.0,False
go-realjan-alta,total_gco2,first_fit,63280.36251955381,6.0,False
go-realjan-alta,total_gco2,follow_renewables,59832.83513141541,1.0,True
go-realjan-alta,total_gco2,followme_s,60319.53925047605,2.0,False
go-realjan-alta,total_gco2,lowest_carbon_dc,61011.31702684962,4.0,False
go-realjan-alta,total_gco2,round_robin,74632.70405146664,11.0,False
go-realjan-alta,total_gco2,worst_fit,65541.58847940256,10.0,False
go-realjan-alta,total_gco2,wsnb,61017.5828091941,5.0,False
go-realjan-alta,total_kwh,best_fit,144.82389017569636,10.0,False
go-realjan-alta,total_kwh,bfd,144.32341704524575,7.0,False
go-realjan-alta,total_kwh,cnemesis,143.5943760887799,5.0,False
go-realjan-alta,total_kwh,ffd,144.58944199957537,9.0,False
go-realjan-alta,total_kwh,first_fit,144.22248121590204,6.0,False
go-realjan-alta,total_kwh,follow_renewables,142.2775147915426,1.0,True
go-realjan-alta,total_kwh,followme_s,142.72919967013215,2.0,False
go-realjan-alta,total_kwh,lowest_carbon_dc,143.5236125261903,4.0,False
go-realjan-alta,total_kwh,round_robin,162.78286499462834,11.0,False
go-realjan-alta,total_kwh,worst_fit,144.48468521424155,8.0,False
go-realjan-alta,total_kwh,wsnb,143.49483159242672,3.0,False
go-realjan-alta,gco2_por_vm,best_fit,7.2682723664024556,6.0,False
go-realjan-alta,gco2_por_vm,bfd,7.7845986294497225,10.0,False
go-realjan-alta,gco2_por_vm,cnemesis,6.861309340573665,2.0,False
go-realjan-alta,gco2_por_vm,ffd,7.378965911774633,8.0,False
go-realjan-alta,gco2_por_vm,first_fit,7.292163978189992,7.0,False
go-realjan-alta,gco2_por_vm,follow_renewables,6.7487142259891835,1.0,True
go-realjan-alta,gco2_por_vm,followme_s,6.906586032124975,3.0,False
go-realjan-alta,gco2_por_vm,lowest_carbon_dc,6.998438584572776,5.0,False
go-realjan-alta,gco2_por_vm,round_robin,8.393051943535628,11.0,False
go-realjan-alta,gco2_por_vm,worst_fit,7.511540101758402,9.0,False
go-realjan-alta,gco2_por_vm,wsnb,6.994673519834067,4.0,False
go-realjan-folgada,total_gco2,best_fit,14195.119453827007,9.0,False
go-realjan-folgada,total_gco2,bfd,13734.262990560612,8.0,False
go-realjan-folgada,total_gco2,cnemesis,4130.321273487502,2.0,False
go-realjan-folgada,total_gco2,ffd,11821.547658019803,6.0,False
go-realjan-folgada,total_gco2,first_fit,12627.76269619528,7.0,False
go-realjan-folgada,total_gco2,follow_renewables,4205.889181749452,3.5,False
go-realjan-folgada,total_gco2,followme_s,4020.483767929741,1.0,True
go-realjan-folgada,total_gco2,lowest_carbon_dc,4205.889181749452,3.5,False
go-realjan-folgada,total_gco2,round_robin,61148.64730069583,11.0,False
go-realjan-folgada,total_gco2,worst_fit,30775.24040818661,10.0,False
go-realjan-folgada,total_gco2,wsnb,6246.018812803176,5.0,False
go-realjan-folgada,total_kwh,best_fit,40.95908066804803,9.0,False
go-realjan-folgada,total_kwh,bfd,39.876150754149755,7.0,False
go-realjan-folgada,total_kwh,cnemesis,34.871760530757385,2.0,False
go-realjan-folgada,total_kwh,ffd,36.85878477870257,5.0,False
go-realjan-folgada,total_kwh,first_fit,39.95146818000945,8.0,False
go-realjan-folgada,total_kwh,follow_renewables,35.18184796235631,3.5,False
go-realjan-folgada,total_kwh,followme_s,34.12719886084999,1.0,True
go-realjan-folgada,total_kwh,lowest_carbon_dc,35.18184796235631,3.5,False
go-realjan-folgada,total_kwh,round_robin,136.74689296283728,11.0,False
go-realjan-folgada,total_kwh,worst_fit,67.37688372565422,10.0,False
go-realjan-folgada,total_kwh,wsnb,38.43173740840465,6.0,False
go-realjan-folgada,gco2_por_vm,best_fit,7.097559726913502,9.0,False
go-realjan-folgada,gco2_por_vm,bfd,6.867131495280305,8.0,False
go-realjan-folgada,gco2_por_vm,cnemesis,2.0651606367437516,2.0,False
go-realjan-folgada,gco2_por_vm,ffd,5.910773829009901,6.0,False
go-realjan-folgada,gco2_por_vm,first_fit,6.313881348097638,7.0,False
go-realjan-folgada,gco2_por_vm,follow_renewables,2.1029445908747264,3.5,False
go-realjan-folgada,gco2_por_vm,followme_s,2.010241883964871,1.0,True
go-realjan-folgada,gco2_por_vm,lowest_carbon_dc,2.1029445908747264,3.5,False
go-realjan-folgada,gco2_por_vm,round_robin,30.634611185936425,11.0,False
go-realjan-folgada,gco2_por_vm,worst_fit,15.584245379666092,10.0,False
go-realjan-folgada,gco2_por_vm,wsnb,3.1230094064015876,5.0,False
go-realjun-alta,total_gco2,best_fit,64420.19474526608,9.0,False
go-realjun-alta,total_gco2,bfd,64359.93756079306,8.0,False
go-realjun-alta,total_gco2,cnemesis,60858.381907628354,3.0,False
go-realjun-alta,total_gco2,ffd,63457.341086616034,7.0,False
go-realjun-alta,total_gco2,first_fit,63280.36251955381,6.0,False
go-realjun-alta,total_gco2,follow_renewables,59832.83513141541,1.0,True
go-realjun-alta,total_gco2,followme_s,60319.53925047605,2.0,False
go-realjun-alta,total_gco2,lowest_carbon_dc,61011.31702684962,4.0,False
go-realjun-alta,total_gco2,round_robin,74632.70405146664,11.0,False
go-realjun-alta,total_gco2,worst_fit,65541.58847940256,10.0,False
go-realjun-alta,total_gco2,wsnb,61017.5828091941,5.0,False
go-realjun-alta,total_kwh,best_fit,144.82389017569636,10.0,False
go-realjun-alta,total_kwh,bfd,144.32341704524575,7.0,False
go-realjun-alta,total_kwh,cnemesis,143.5943760887799,5.0,False
go-realjun-alta,total_kwh,ffd,144.58944199957537,9.0,False
go-realjun-alta,total_kwh,first_fit,144.22248121590204,6.0,False
go-realjun-alta,total_kwh,follow_renewables,142.2775147915426,1.0,True
go-realjun-alta,total_kwh,followme_s,142.72919967013215,2.0,False
go-realjun-alta,total_kwh,lowest_carbon_dc,143.5236125261903,4.0,False
go-realjun-alta,total_kwh,round_robin,162.78286499462834,11.0,False
go-realjun-alta,total_kwh,worst_fit,144.48468521424155,8.0,False
go-realjun-alta,total_kwh,wsnb,143.49483159242672,3.0,False
go-realjun-alta,gco2_por_vm,best_fit,7.2682723664024556,6.0,False
go-realjun-alta,gco2_por_vm,bfd,7.7845986294497225,10.0,False
go-realjun-alta,gco2_por_vm,cnemesis,6.861309340573665,2.0,False
go-realjun-alta,gco2_por_vm,ffd,7.378965911774633,8.0,False
go-realjun-alta,gco2_por_vm,first_fit,7.292163978189992,7.0,False
go-realjun-alta,gco2_por_vm,follow_renewables,6.7487142259891835,1.0,True
go-realjun-alta,gco2_por_vm,followme_s,6.906586032124975,3.0,False
go-realjun-alta,gco2_por_vm,lowest_carbon_dc,6.998438584572776,5.0,False
go-realjun-alta,gco2_por_vm,round_robin,8.393051943535628,11.0,False
go-realjun-alta,gco2_por_vm,worst_fit,7.511540101758402,9.0,False
go-realjun-alta,gco2_por_vm,wsnb,6.994673519834067,4.0,False
go-realjun-folgada,total_gco2,best_fit,14195.119453827007,9.0,False
go-realjun-folgada,total_gco2,bfd,13734.262990560612,8.0,False
go-realjun-folgada,total_gco2,cnemesis,4130.321273487502,2.0,False
go-realjun-folgada,total_gco2,ffd,11821.547658019803,6.0,False
go-realjun-folgada,total_gco2,first_fit,12627.76269619528,7.0,False
go-realjun-folgada,total_gco2,follow_renewables,4205.889181749452,3.5,False
go-realjun-folgada,total_gco2,followme_s,4020.483767929741,1.0,True
go-realjun-folgada,total_gco2,lowest_carbon_dc,4205.889181749452,3.5,False
go-realjun-folgada,total_gco2,round_robin,61148.64730069583,11.0,False
go-realjun-folgada,total_gco2,worst_fit,30775.24040818661,10.0,False
go-realjun-folgada,total_gco2,wsnb,6246.018812803176,5.0,False
go-realjun-folgada,total_kwh,best_fit,40.95908066804803,9.0,False
go-realjun-folgada,total_kwh,bfd,39.876150754149755,7.0,False
go-realjun-folgada,total_kwh,cnemesis,34.871760530757385,2.0,False
go-realjun-folgada,total_kwh,ffd,36.85878477870257,5.0,False
go-realjun-folgada,total_kwh,first_fit,39.95146818000945,8.0,False
go-realjun-folgada,total_kwh,follow_renewables,35.18184796235631,3.5,False
go-realjun-folgada,total_kwh,followme_s,34.12719886084999,1.0,True
go-realjun-folgada,total_kwh,lowest_carbon_dc,35.18184796235631,3.5,False
go-realjun-folgada,total_kwh,round_robin,136.74689296283728,11.0,False
go-realjun-folgada,total_kwh,worst_fit,67.37688372565422,10.0,False
go-realjun-folgada,total_kwh,wsnb,38.43173740840465,6.0,False
go-realjun-folgada,gco2_por_vm,best_fit,7.097559726913502,9.0,False
go-realjun-folgada,gco2_por_vm,bfd,6.867131495280305,8.0,False
go-realjun-folgada,gco2_por_vm,cnemesis,2.0651606367437516,2.0,False
go-realjun-folgada,gco2_por_vm,ffd,5.910773829009901,6.0,False
go-realjun-folgada,gco2_por_vm,first_fit,6.313881348097638,7.0,False
go-realjun-folgada,gco2_por_vm,follow_renewables,2.1029445908747264,3.5,False
go-realjun-folgada,gco2_por_vm,followme_s,2.010241883964871,1.0,True
go-realjun-folgada,gco2_por_vm,lowest_carbon_dc,2.1029445908747264,3.5,False
go-realjun-folgada,gco2_por_vm,round_robin,30.634611185936425,11.0,False
go-realjun-folgada,gco2_por_vm,worst_fit,15.584245379666092,10.0,False
go-realjun-folgada,gco2_por_vm,wsnb,3.1230094064015876,5.0,False
hetcap-az-anticorr-folgada,total_gco2,best_fit,10935.652654607371,8.0,False
hetcap-az-anticorr-folgada,total_gco2,bfd,13105.532649406316,9.0,False
hetcap-az-anticorr-folgada,total_gco2,cnemesis,5023.0334746731405,2.0,False
hetcap-az-anticorr-folgada,total_gco2,ffd,8632.768192838248,7.0,False
hetcap-az-anticorr-folgada,total_gco2,first_fit,8138.700769281639,6.0,False
hetcap-az-anticorr-folgada,total_gco2,follow_renewables,5435.507255502927,3.5,False
hetcap-az-anticorr-folgada,total_gco2,followme_s,4727.606326432779,1.0,True
hetcap-az-anticorr-folgada,total_gco2,lowest_carbon_dc,5435.507255502927,3.5,False
hetcap-az-anticorr-folgada,total_gco2,round_robin,38445.558268840025,11.0,False
hetcap-az-anticorr-folgada,total_gco2,worst_fit,18162.190850649156,10.0,False
hetcap-az-anticorr-folgada,total_gco2,wsnb,6164.77560484793,5.0,False
hetcap-az-anticorr-folgada,total_kwh,best_fit,45.839517553113396,5.0,False
hetcap-az-anticorr-folgada,total_kwh,bfd,48.196984889256086,9.0,False
hetcap-az-anticorr-folgada,total_kwh,cnemesis,45.521488698041814,4.0,False
hetcap-az-anticorr-folgada,total_kwh,ffd,45.918667505228136,6.0,False
hetcap-az-anticorr-folgada,total_kwh,first_fit,45.447336225021026,3.0,False
hetcap-az-anticorr-folgada,total_kwh,follow_renewables,47.05112286939574,7.5,False
hetcap-az-anticorr-folgada,total_kwh,followme_s,45.285024352539395,2.0,False
hetcap-az-anticorr-folgada,total_kwh,lowest_carbon_dc,47.05112286939574,7.5,False
hetcap-az-anticorr-folgada,total_kwh,round_robin,133.22764212120686,11.0,False
hetcap-az-anticorr-folgada,total_kwh,worst_fit,62.11841348684921,10.0,False
hetcap-az-anticorr-folgada,total_kwh,wsnb,45.265874440709965,1.0,True
hetcap-az-anticorr-folgada,gco2_por_vm,best_fit,5.467826327303687,8.0,False
hetcap-az-anticorr-folgada,gco2_por_vm,bfd,6.552766324703159,9.0,False
hetcap-az-anticorr-folgada,gco2_por_vm,cnemesis,2.5115167373365708,2.0,False
hetcap-az-anticorr-folgada,gco2_por_vm,ffd,4.3163840964191245,7.0,False
hetcap-az-anticorr-folgada,gco2_por_vm,first_fit,4.069350384640819,6.0,False
hetcap-az-anticorr-folgada,gco2_por_vm,follow_renewables,2.717753627751464,3.5,False
