celula,metrica,alg_i,alg_j,n_seeds,media_i,media_j,dif_media,dif_pct,dif_mediana,todas_dif_nulas,classe,p_bruto,r_rank_biserial,p_holm55,significativo
go-flat-folgada,gco2_por_vm,ffd,wsnb,30,8.753961384941944,9.494951497738661,-0.7409901127967181,-7.8040431588638866,-0.7331884314744315,False,contraste,1.862645149230957e-09,-1.0,1.0244548320770264e-07,True
go-flat-folgada,gco2_por_vm,first_fit,follow_renewables,30,9.488473692752807,9.494951497738661,-0.006477804985854973,-0.06822367641791263,-0.007501492958131628,False,contraste,0.935398668050766,0.01935483870967742,1.0,False
go-flat-folgada,gco2_por_vm,first_fit,followme_s,30,9.488473692752807,9.219951720721319,0.26852197203148687,2.9124010641834377,0.2524304209919057,False,contraste,1.862645149230957e-09,1.0,1.0244548320770264e-07,True
go-flat-folgada,gco2_por_vm,first_fit,lowest_carbon_dc,30,9.488473692752807,9.494951497738661,-0.006477804985854973,-0.06822367641791263,-0.007501492958131628,False,contraste,0.935398668050766,0.01935483870967742,1.0,False
go-flat-folgada,gco2_por_vm,first_fit,round_robin,30,9.488473692752807,32.5415128324654,-23.053039139712588,-70.84194044203583,-23.128419739105368,False,contraste,1.862645149230957e-09,-1.0,1.0244548320770264e-07,True
go-flat-folgada,gco2_por_vm,first_fit,worst_fit,30,9.488473692752807,16.206485047700493,-6.718011354947688,-41.45261193389305,-6.7035289628709425,False,contraste,1.862645149230957e-09,-1.0,1.0244548320770264e-07,True
go-flat-folgada,gco2_por_vm,first_fit,wsnb,30,9.488473692752807,9.494951497738661,-0.006477804985854973,-0.06822367641791263,-0.007501492958131628,False,contraste,0.935398668050766,0.01935483870967742,1.0,False
go-flat-folgada,gco2_por_vm,follow_renewables,followme_s,30,9.494951497738661,9.219951720721319,0.27499977701734185,2.98265962064959,0.3034579666724815,False,contraste,1.862645149230957e-09,1.0,1.0244548320770264e-07,True
go-flat-folgada,gco2_por_vm,follow_renewables,lowest_carbon_dc,30,9.494951497738661,9.494951497738661,0.0,0.0,0.0,True,equivalente_por_construcao,1.0,0.0,1.0,False
go-flat-folgada,gco2_por_vm,follow_renewables,round_robin,30,9.494951497738661,32.5415128324654,-23.046561334726732,-70.82203416103653,-23.15350595435327,False,contraste,1.862645149230957e-09,-1.0,1.0244548320770264e-07,True
go-flat-folgada,gco2_por_vm,follow_renewables,worst_fit,30,9.494951497738661,16.206485047700493,-6.711533549961834,-41.4126414839973,-6.749952277128962,False,contraste,1.862645149230957e-09,-1.0,1.0244548320770264e-07,True
