celula	algoritmo	seed	migracao	cenario	inicio	fim	parede_s	cpu_usuario_s	cpu_sistema_s	pico_memoria_kb	codigo_saida	tentativas	trabalhador_pid	sha256_binario
geo3-az-realjun-folgada	bfd	42	none	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:42-03:00	2026-08-07T08:47:43-03:00	1.29	1.17	0.11	63260	0	1	79385	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	bfd	43	none	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:42-03:00	2026-08-07T08:47:43-03:00	1.12	1.01	0.09	54308	0	1	79398	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	bfd	44	none	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:42-03:00	2026-08-07T08:47:43-03:00	1.32	1.19	0.11	51924	0	1	79411	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	bfd	45	none	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:42-03:00	2026-08-07T08:47:43-03:00	1.33	1.22	0.10	53936	0	1	79424	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	bfd	46	none	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:42-03:00	2026-08-07T08:47:43-03:00	1.17	1.06	0.11	52332	0	1	79437	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	bfd	47	none	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:42-03:00	2026-08-07T08:47:44-03:00	1.46	1.33	0.11	58724	0	1	79466	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	bfd	48	none	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:42-03:00	2026-08-07T08:47:43-03:00	1.14	1.03	0.10	53440	0	1	79470	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	bfd	49	none	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:42-03:00	2026-08-07T08:47:44-03:00	1.19	1.07	0.09	52172	0	1	79486	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	bfd	50	none	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:43-03:00	2026-08-07T08:47:44-03:00	1.21	1.07	0.10	51892	0	1	79509	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	bfd	51	none	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:43-03:00	2026-08-07T08:47:44-03:00	1.26	1.16	0.09	52996	0	1	79522	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	cnemesis	42	cnemesis	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:50-03:00	2026-08-07T08:47:51-03:00	1.38	1.25	0.10	48420	0	1	80168	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	cnemesis	43	cnemesis	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:50-03:00	2026-08-07T08:47:51-03:00	1.39	1.26	0.11	48896	0	1	80184	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	cnemesis	44	cnemesis	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:50-03:00	2026-08-07T08:47:51-03:00	1.45	1.29	0.14	48668	0	1	80197	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	cnemesis	45	cnemesis	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:50-03:00	2026-08-07T08:47:52-03:00	2.21	2.04	0.15	48664	0	1	80210	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	cnemesis	46	cnemesis	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:50-03:00	2026-08-07T08:47:52-03:00	2.05	1.90	0.13	49196	0	1	80235	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	cnemesis	47	cnemesis	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:51-03:00	2026-08-07T08:47:52-03:00	1.63	1.49	0.12	48600	0	1	80259	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	cnemesis	48	cnemesis	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:51-03:00	2026-08-07T08:47:53-03:00	1.76	1.60	0.13	48968	0	1	80272	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	cnemesis	49	cnemesis	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:51-03:00	2026-08-07T08:47:52-03:00	1.64	1.48	0.14	48904	0	1	80285	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	cnemesis	50	cnemesis	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:51-03:00	2026-08-07T08:47:53-03:00	1.63	1.51	0.11	48560	0	1	80312	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	cnemesis	51	cnemesis	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:51-03:00	2026-08-07T08:47:53-03:00	1.50	1.35	0.13	48440	0	1	80321	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	ffd	42	none	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:40-03:00	2026-08-07T08:47:41-03:00	1.24	1.13	0.11	51620	0	1	79202	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	ffd	43	none	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:40-03:00	2026-08-07T08:47:41-03:00	1.18	1.05	0.09	51420	0	1	79215	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	ffd	44	none	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:40-03:00	2026-08-07T08:47:41-03:00	1.15	1.03	0.09	51184	0	1	79228	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	ffd	45	none	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:40-03:00	2026-08-07T08:47:41-03:00	1.24	1.12	0.11	51884	0	1	79251	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	ffd	46	none	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:40-03:00	2026-08-07T08:47:42-03:00	1.27	1.10	0.12	52492	0	1	79264	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	ffd	47	none	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:41-03:00	2026-08-07T08:47:42-03:00	1.25	1.10	0.11	52104	0	1	79288	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	ffd	48	none	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:41-03:00	2026-08-07T08:47:42-03:00	1.18	1.02	0.12	51260	0	1	79311	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	ffd	49	none	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:41-03:00	2026-08-07T08:47:42-03:00	1.30	1.18	0.11	52048	0	1	79324	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	ffd	50	none	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:41-03:00	2026-08-07T08:47:42-03:00	1.19	1.07	0.10	51704	0	1	79359	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	ffd	51	none	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:41-03:00	2026-08-07T08:47:42-03:00	1.20	1.06	0.12	52656	0	1	79372	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	first_fit	42	none	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:23-03:00	2026-08-07T08:47:24-03:00	1.07	0.94	0.11	52508	0	1	78345	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	first_fit	43	none	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:24-03:00	2026-08-07T08:47:25-03:00	1.11	0.99	0.10	52232	0	1	78378	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	first_fit	44	none	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:25-03:00	2026-08-07T08:47:26-03:00	1.07	0.96	0.09	51936	0	1	78399	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	first_fit	45	none	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:26-03:00	2026-08-07T08:47:28-03:00	1.20	1.10	0.09	52400	0	1	78465	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	first_fit	46	none	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:28-03:00	2026-08-07T08:47:29-03:00	1.18	1.06	0.09	52724	0	1	78478	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	first_fit	47	none	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:28-03:00	2026-08-07T08:47:29-03:00	1.20	1.08	0.10	52668	0	1	78502	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	first_fit	48	none	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:29-03:00	2026-08-07T08:47:30-03:00	1.25	1.11	0.11	51584	0	1	78536	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	first_fit	49	none	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:29-03:00	2026-08-07T08:47:30-03:00	1.06	0.93	0.11	52276	0	1	78549	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	first_fit	50	none	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:30-03:00	2026-08-07T08:47:31-03:00	1.07	0.97	0.09	52464	0	1	78573	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	first_fit	51	none	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:30-03:00	2026-08-07T08:47:31-03:00	1.21	1.10	0.10	52844	0	1	78596	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	follow_renewables	42	follow_renewables	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:44-03:00	2026-08-07T08:47:46-03:00	1.81	1.63	0.18	65440	0	1	79682	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	follow_renewables	43	follow_renewables	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:44-03:00	2026-08-07T08:47:46-03:00	1.67	1.45	0.16	67244	0	1	79695	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	follow_renewables	44	follow_renewables	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:45-03:00	2026-08-07T08:47:46-03:00	1.83	1.61	0.20	65892	0	1	79716	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	follow_renewables	45	follow_renewables	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:45-03:00	2026-08-07T08:47:47-03:00	1.74	1.56	0.16	65960	0	1	79736	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	follow_renewables	46	follow_renewables	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:45-03:00	2026-08-07T08:47:47-03:00	1.65	1.46	0.16	65948	0	1	79752	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	follow_renewables	47	follow_renewables	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:45-03:00	2026-08-07T08:47:46-03:00	1.41	1.24	0.16	66384	0	1	79765	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	follow_renewables	48	follow_renewables	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:45-03:00	2026-08-07T08:47:47-03:00	1.50	1.31	0.17	65820	0	1	79778	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	follow_renewables	49	follow_renewables	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:45-03:00	2026-08-07T08:47:47-03:00	1.56	1.37	0.17	67420	0	1	79791	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	follow_renewables	50	follow_renewables	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:46-03:00	2026-08-07T08:47:47-03:00	1.42	1.25	0.15	65024	0	1	79804	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	follow_renewables	51	follow_renewables	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:46-03:00	2026-08-07T08:47:48-03:00	1.46	1.26	0.17	65616	0	1	79817	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	followme_s	42	followme_s	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:48-03:00	2026-08-07T08:47:50-03:00	2.07	1.92	0.14	45792	0	1	80012	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	followme_s	43	followme_s	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:48-03:00	2026-08-07T08:47:50-03:00	1.78	1.63	0.14	45504	0	1	80025	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	followme_s	44	followme_s	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:48-03:00	2026-08-07T08:47:50-03:00	1.76	1.59	0.14	45680	0	1	80038	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	followme_s	45	followme_s	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:48-03:00	2026-08-07T08:47:51-03:00	2.77	2.59	0.16	46476	0	1	80051	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	followme_s	46	followme_s	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:48-03:00	2026-08-07T08:47:50-03:00	1.89	1.75	0.13	46232	0	1	80064	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	followme_s	47	followme_s	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:48-03:00	2026-08-07T08:47:50-03:00	1.82	1.67	0.14	45968	0	1	80077	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	followme_s	48	followme_s	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:48-03:00	2026-08-07T08:47:50-03:00	1.99	1.84	0.13	45324	0	1	80101	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	followme_s	49	followme_s	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:49-03:00	2026-08-07T08:47:51-03:00	1.82	1.68	0.13	45000	0	1	80124	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	followme_s	50	followme_s	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:49-03:00	2026-08-07T08:47:51-03:00	1.72	1.55	0.13	45656	0	1	80145	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	followme_s	51	followme_s	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:50-03:00	2026-08-07T08:47:51-03:00	1.58	1.45	0.12	45412	0	1	80165	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	lowest_carbon_dc	42	none	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:43-03:00	2026-08-07T08:47:44-03:00	1.30	1.17	0.11	52280	0	1	79542	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	lowest_carbon_dc	43	none	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:43-03:00	2026-08-07T08:47:44-03:00	1.35	1.24	0.10	52396	0	1	79555	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	lowest_carbon_dc	44	none	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:43-03:00	2026-08-07T08:47:45-03:00	1.39	1.26	0.10	52052	0	1	79576	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	lowest_carbon_dc	45	none	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:43-03:00	2026-08-07T08:47:44-03:00	1.09	0.99	0.10	52492	0	1	79578	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	lowest_carbon_dc	46	none	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:43-03:00	2026-08-07T08:47:45-03:00	1.31	1.20	0.10	52820	0	1	79594	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	lowest_carbon_dc	47	none	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:44-03:00	2026-08-07T08:47:45-03:00	1.32	1.17	0.13	52596	0	1	79607	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	lowest_carbon_dc	48	none	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:44-03:00	2026-08-07T08:47:45-03:00	1.14	1.04	0.08	51616	0	1	79620	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	lowest_carbon_dc	49	none	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:44-03:00	2026-08-07T08:47:45-03:00	1.18	1.04	0.11	51912	0	1	79633	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	lowest_carbon_dc	50	none	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:44-03:00	2026-08-07T08:47:45-03:00	1.20	1.10	0.10	52440	0	1	79646	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	lowest_carbon_dc	51	none	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:44-03:00	2026-08-07T08:47:46-03:00	1.44	1.30	0.10	52804	0	1	79659	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	round_robin	42	none	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:38-03:00	2026-08-07T08:47:39-03:00	1.33	1.23	0.09	52740	0	1	79041	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	round_robin	43	none	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:38-03:00	2026-08-07T08:47:39-03:00	1.10	1.01	0.09	52616	0	1	79054	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	round_robin	44	none	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:38-03:00	2026-08-07T08:47:39-03:00	1.37	1.27	0.09	52296	0	1	79068	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	round_robin	45	none	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:38-03:00	2026-08-07T08:47:40-03:00	1.38	1.25	0.11	52580	0	1	79098	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	round_robin	46	none	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:39-03:00	2026-08-07T08:47:40-03:00	1.37	1.25	0.11	53108	0	1	79111	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
geo3-az-realjun-folgada	round_robin	47	none	configs/scenarios/fase3/geo3_azure_realjun_folgada.yaml	2026-08-07T08:47:39-03:00	2026-08-07T08:47:40-03:00	1.02	0.92	0.08	52744	0	1	79141	36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d
