celula,algoritmo,seed,git_sha,sha256_binario,total_kwh,total_gco2,total_migrations,total_mig_bytes,mean_active_hosts,final_sla_violations,total_unplaced_vms,algo_wall_total_us
az-anticorr-alta,ffd,50,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.36679376422407,52832.92425112933,0,0.0,397.975,0,534,11500
az-anticorr-alta,ffd,51,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.09746206134236,52802.78089738065,0,0.0,397.28333333333336,0,489,11785
az-anticorr-alta,first_fit,42,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.30610966042775,52861.52024401724,0,0.0,397.4583333333333,0,500,6458
az-anticorr-alta,first_fit,43,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,143.89049211235667,52692.75228740914,0,0.0,396.8833333333333,0,310,7163
az-anticorr-alta,first_fit,44,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.4565855595826,52867.36736595764,0,0.0,398.0,0,469,7049
az-anticorr-alta,first_fit,45,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.1778350617528,52808.40367850049,0,0.0,397.50416666666666,0,510,9939
az-anticorr-alta,first_fit,46,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.0352757661491,52736.24957067627,0,0.0,396.98333333333335,0,411,7288
az-anticorr-alta,first_fit,47,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.33029029286143,52835.97013208212,0,0.0,398.025,0,478,7992
az-anticorr-alta,first_fit,48,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.7434173294358,52942.38279740412,0,0.0,399.4291666666667,0,384,7560
az-anticorr-alta,first_fit,49,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.1743437929485,52743.63698042235,0,0.0,397.52916666666664,0,389,9253
az-anticorr-alta,first_fit,50,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.05882874353972,52845.2332000833,0,0.0,397.39166666666665,0,451,7272
az-anticorr-alta,first_fit,51,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.08115187763852,52890.790976727905,0,0.0,398.49583333333334,0,431,8150
az-anticorr-alta,follow_renewables,42,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,138.7508588865084,43765.728903124305,2696,23363476.37408638,319.0541666666667,22422,373,48632
az-anticorr-alta,follow_renewables,43,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,137.21555849474493,42485.02559015686,2760,23932431.55668831,316.6666666666667,24633,184,48402
